# temp h_1 he_1 he_2 c_1 c_2 c_3 n_1 n_2 n_3 n_4 o_1 o_2 o_3 o_4 o_5
2.587321043956418265e+00 5.176886598256036761e-11 2.410688751286016028e-13 6.734410678646077540e-19 3.310026797063316411e-10 6.435980333019700208e-13 2.569565701044078260e-17 5.819911698756322074e-11 1.169214523091898153e-13 5.591764608399997186e-17 1.074535107497681173e-22 5.083753585606175393e-11 6.861370709384526359e-15 3.055557534679157863e-18 2.681997674934306946e-22 4.335601087624727980e-29
2.599275557338973197e+00 5.316715365565583995e-11 2.526682776883021411e-13 7.435136460696129481e-19 3.386606050742074620e-10 6.742968190143135345e-13 2.804357504297873742e-17 5.989386036110722618e-11 1.234949149031619008e-13 6.095932371316968131e-17 1.236101473396293384e-22 5.223345125200097945e-11 7.324720734073715084e-15 3.376014384637382810e-18 3.083610875858526910e-22 5.320642147471771636e-29
2.611285305610346441e+00 5.459710762322849986e-11 2.647730084863337885e-13 8.205120432889639473e-19 3.464638928303010571e-10 7.063183656901680685e-13 3.059404549544936731e-17 6.163069845556550929e-11 1.304062790108547426e-13 6.642972187712207525e-17 1.421060543569599744e-22 5.366192122087787983e-11 7.817125573809728098e-15 3.728401526682170269e-18 3.543115063793062075e-22 6.523404391025625433e-29
2.623350543979013239e+00 5.605928393847025263e-11 2.774025891120358095e-13 9.050832623073822073e-19 3.544145905797509299e-10 7.397130183237093727e-13 3.336346126183920032e-17 6.341047152015754634e-11 1.376711585830267377e-13 7.236299549276122200e-17 1.632665611493027883e-22 5.512355309641318198e-11 8.340258428148626925e-15 4.115726695303631973e-18 4.068522501644619747e-22 7.990646710943598708e-29
2.635471528832582511e+00 5.755424475974569380e-11 2.905771880413238272e-13 9.979310799062099556e-19 3.625147613565550389e-10 7.745327532864002914e-13 3.636944967655054315e-17 6.523403154417264158e-11 1.453057995286513558e-13 7.879582678078495465e-17 1.874603291919939821e-22 5.661896213399114480e-11 8.895879632238374451e-15 4.541263814358084733e-18 4.668906994608207368e-22 9.778872542057933069e-29
2.647648517743318664e+00 5.908255834689633078e-11 3.043176379238472743e-13 1.099820688970527368e-18 3.707664835290453022e-10 8.108312202152416919e-13 3.963095805925537332e-17 6.710224231658040720e-11 1.533271011364006639e-13 8.576759693927281219e-17 2.151048606045492824e-22 5.814877155114438268e-11 9.485840666182295233e-15 5.008574954960790444e-18 5.354538044965129813e-22 1.195629746834467472e-28
2.659881769473558144e+00 6.064479905616541624e-11 3.186454531897186140e-13 1.211583690478575400e-18 3.791718507020562738e-10 8.486637845994453459e-13 4.316834463053367597e-17 6.901597948400911912e-11 1.617526380486363011e-13 9.332056834395913149e-17 2.466726722125564164e-22 5.971361256728411935e-11 1.011208832115215986e-14 5.521533963647752415e-18 6.137031108941910203e-22 1.460520111729405547e-28
2.672171543981227693e+00 6.224154733376239244e-11 3.335828479776273196e-13 1.334123459315708854e-18 3.877329716159521374e-10 8.880875710660802852e-13 4.700347509662135633e-17 7.097613060709915396e-11 1.706006827958081480e-13 1.015000778428715969e-16 2.826982111870830232e-22 6.131412444269313945e-11 1.077666902707211220e-14 6.084351876208839929e-18 7.029515781348295132e-22 1.782473579745620807e-28
2.684518102425390573e+00 6.387338970804582764e-11 3.491527543857557878e-13 1.468420909305902580e-18 3.964519700424812028e-10 9.291615073640845650e-13 5.115982521557112249e-17 7.298359521519107884e-11 1.798902288988799033e-13 1.103547417385830529e-16 3.237855964519970168e-22 6.295095451676210894e-11 1.148173334677114409e-14 6.701604239659065521e-18 8.046823927916221718e-22 2.173427749377608890e-28
2.696921707171737737e+00 6.554091878030971626e-11 3.653788410466881756e-13 1.615540684380687851e-18 4.053309846773949899e-10 9.719463690455165721e-13 5.566258967168970237e-17 7.503928485930687977e-11 1.896410145472392667e-13 1.199366730778099363e-16 3.706172790236668935e-22 6.462475824544861718e-11 1.222954064159151209e-14 7.378260472256880820e-18 9.205699998677444685e-22 2.647742029013453813e-28
2.709382621798237523e+00 6.724473321419072023e-11 3.822855320278623667e-13 1.776637804414989983e-18 4.143721690300112415e-10 1.016504824843466488e-12 6.053879760031554699e-17 7.714412316343311756e-11 1.998735468596529706e-13 1.303017118957920854e-16 4.239637243132235514e-22 6.633619923797669269e-11 1.302246391354719262e-14 8.119715399321033171e-18 1.052503599011784445e-21 3.222673342306518602e-28
2.721901111100678783e+00 6.898543772365621403e-11 3.998980260582539139e-13 1.952964795940899277e-18 4.235776913095520178e-10 1.062901482744145965e-12 6.581743512046636553e-17 7.929904587403527425e-11 2.106091267353206925e-13 1.415096690908760331e-16 4.846942302560734174e-22 6.808594929273673898e-11 1.386299482918944304e-14 8.931823110803552255e-18 1.202613378102018285e-21 3.918942142943524726e-28
2.734477441098317474e+00 7.076364305959469180e-11 4.182423160825385343e-13 2.145879339726702591e-18 4.329497343084036963e-10 1.111202936751669360e-12 7.152957524923242185e-17 8.150500090781275105e-11 2.218698743022794099e-13 1.536245846343350224e-16 5.537890070307118141e-22 6.987468843239910605e-11 1.475374893044962130e-14 9.820933295243897924e-18 1.373299784903903149e-21 4.761405274979066562e-28
2.747111879039552562e+00 7.257996599499092003e-11 4.373452091434667855e-13 2.356852469065233516e-18 4.424904952822851259e-10 1.161477814342849720e-12 7.770851558842062394e-17 8.376294839765666127e-11 2.336787549700457505e-13 1.667150008504805692e-16 6.323526571782430463e-22 7.170310493822852772e-11 1.569747103780418325e-14 1.079393021379353266e-17 1.567266168420242426e-21 5.779855128395845058e-28
2.759804693407545528e+00 7.443502930867076582e-11 4.572343465929573076e-13 2.587477354563460829e-18 4.522021858272582263e-10 1.213796824608557902e-12 8.438992419124867243e-17 8.607386073676895587e-11 2.460596060931579817e-13 1.808542515332059894e-16 7.216292092411535685e-22 7.357189538357419609e-11 1.669704085118684309e-14 1.185827448752050594e-17 1.787555155416080884e-21 7.009967945601981259e-28
2.772556153926000633e+00 7.632946176763803438e-11 4.779382246328000326e-13 2.839478713275766317e-18 4.620870317537880846e-10 1.268232807079191558e-12 9.161199403489660769e-17 8.843872262095938641e-11 2.590371642524250949e-13 1.961207676975236016e-16 8.230188737179032987e-22 7.548176466656172291e-11 1.775547875418466706e-14 1.302204788122058968e-17 2.037589164670929100e-21 8.494428112879025948e-28
2.785366531564838599e+00 7.826389810796463240e-11 4.994862151849021111e-13 3.114722882155721334e-18 4.721472729576445677e-10 1.324860781229181057e-12 9.941560654296436356e-17 9.085853108904588506e-11 2.726370931599830611e-13 2.125984007972273525e-16 9.380967072908961371e-22 7.743342604193858503e-11 1.887595182709712030e-14 1.429400127739426204e-17 2.321215502048425190e-21 1.028425991315024995e-27
2.798236098545974215e+00 8.023897901425756705e-11 5.219085870916726072e-13 3.415228598053211192e-18 4.823851632878352854e-10 1.383757996657061039e-12 1.078445046211617486e-16 9.333429556137469844e-11 2.868860121945622186e-13 2.303767642743492363e-16 1.068633390070040008e-21 7.942760115209646059e-11 2.006178007456164651e-14 1.568360604506471039e-17 2.642756523803340040e-21 1.244040362896756837e-27
2.811165128349125020e+00 8.225535109768835685e-11 5.452365276464866404e-13 3.743178528826304774e-18 4.928029704115526397e-10 1.445003983936001941e-12 1.169454756890797218e-16 9.586703787642266442e-11 3.018115255728586979e-13 2.495515943408239731e-16 1.216618341130928560e-21 8.146502005725225774e-11 2.131644287350416669e-14 1.720110901957790713e-17 3.007065403960753651e-21 1.503557918924301292e-27
2.824153895717559593e+00 8.431366687256949977e-11 5.695021644539877959e-13 4.100931602591996576e-18 5.034029756760515672e-10 1.508680606128994075e-12 1.267685452111358383e-16 9.845779232544448638e-11 3.174422521626525991e-13 2.702251309287178522e-16 1.384285420070409479e-21 8.354642126476713088e-11 2.264358564725001984e-14 1.885759132155040723e-17 3.419588094462565864e-21 1.815648789051489110e-27
2.837202676664019041e+00 8.641458473151155106e-11 5.947385876204349938e-13 4.491036184716017592e-18 5.141874739677000829e-10 1.574872110964025103e-12 1.373671812508776239e-16 1.011076056851836551e-10 3.338078559434519771e-13 2.925065197828560564e-16 1.574141486819690486e-21 8.567255175763097491e-11 2.404702677173928011e-14 2.066503125574779421e-17 3.886432124459893531e-21 2.190641125502895812e-27
2.850311748476512808e+00 8.855876891910900879e-11 6.209798722731050775e-13 4.916244154812258771e-18 5.251587735679778888e-10 1.643665183661492653e-12 1.487985105939889105e-16 1.038175372485730762e-10 3.509390771195957312e-13 3.165122367069626494e-16 1.788998118703945880e-21 8.784416702206040164e-11 2.553076471981501594e-14 2.263637154377088874e-17 4.414442948001944287e-21 2.640827599891789579e-27
2.863481389724240156e+00 9.074688950419791675e-11 6.482611014087180023e-13 5.379525938839341473e-18 5.363191960066219333e-10 1.715149000408247000e-12 1.611235470078401291e-16 1.065886588534494692e-10 3.688677638911069998e-13 3.423665350142240126e-16 2.032006812927234578e-21 9.006203107424236790e-11 2.709898544967695576e-14 2.478559115823584466e-17 5.011288617910410486e-21 3.180826558759849915e-27
2.876711880263530308e+00 9.297962235066051193e-11 6.766183890698914401e-13 5.884086554298781185e-18 5.476710759119088916e-10 1.789415282470535049e-12 1.744074322279921089e-16 1.094220549092422980e-10 3.876269048869590402e-13 3.702019172727146585e-16 2.306698034470141143e-21 9.232691648620046224e-11 2.875607004363463193e-14 2.712778204045085295e-17 5.685553638240158118e-21 3.828007219592476812e-27
2.890003501243724848e+00 9.525764908677243124e-11 7.060889038486263708e-13 6.433382729592253443e-18 5.592167608579985699e-10 1.866558350937479505e-12 1.887196902854268552e-16 1.123188224216027636e-10 4.072506622651183040e-13 4.001596324771809117e-16 2.617024504043404854e-21 9.463960441076386873e-11 3.050660260335577670e-14 2.967923099857087394e-17 6.446842928933253211e-21 4.602989834756885826e-27
2.903356535113235992e+00 9.758165707312141625e-11 7.367108927162047854e-13 7.031141161790468538e-18 5.709586112095727397e-10 1.946675182088174467e-12 2.041344958126759061e-16 1.152800710150011891e-10 4.277744054838740134e-13 4.323901998213331860e-16 2.967409158478886799e-21 9.700088460567443435e-11 3.235537840791782164e-14 3.245750709890514593e-17 7.305896924609763081e-21 5.530233540182091367e-27
2.916771265625482279e+00 9.995233936905666068e-11 7.685237051776553119e-13 7.681377980365580020e-18 5.828989999635461659e-10 2.029865463959471656e-12 2.207309569912048464e-16 1.183069229532115794e-10 4.492347457479775317e-13 4.670539602867861848e-16 3.362798256981997111e-21 9.941155545677311030e-11 3.430741234096157397e-14 3.548155487925675534e-17 8.274718925411797223e-21 6.638726675202133037e-27
2.930247977844944174e+00 1.023703946977010480e-10 8.015678177498499229e-13 8.388419487915417932e-18 5.950403125880856787e-10 2.116231656569227202e-12 2.385934138283100982e-16 1.214005131577175913e-10 4.716695711335200284e-13 5.043216573100333956e-16 3.808720151321857390e-21 1.018724240003003018e-10 3.636794759337799634e-14 3.877179373025895614e-17 9.366715922119183170e-21 7.962796751731298974e-27
2.943786958153240541e+00 1.048365274095245860e-10 8.358848587615057737e-13 9.156924252497301247e-18 6.073849468588908650e-10 2.205879047407343072e-12 2.578117524774957433e-16 1.245619892240038560e-10 4.951180823947176173e-13 5.443750478332003382e-16 4.311350286540726767e-21 1.043843059442961163e-10 3.854246464797626441e-14 4.235022380831710031e-17 1.059685423093860501e-20 9.543060012492482249e-27
2.957388494255156264e+00 1.073514474444504484e-10 8.715176334730403757e-13 9.991906629930670322e-18 6.199353126926614141e-10 2.298915807772152747e-12 2.784817363429096945e-16 1.277925114356954295e-10 5.196208294554752178e-13 5.874075450902911083e-16 4.877583051447299409e-21 1.069480256890691933e-10 4.083669055262898038e-14 4.624053886216603262e-17 1.198183139616731917e-20 1.142753370386689148e-26
2.971052875184832409e+00 1.099158702925527548e-10 9.085101495149508803e-13 1.089876179834278518e-17 6.326938319780501455e-10 2.395453051196500600e-12 3.007053547362134009e-16 1.310932527765833443e-10 5.452197485887023752e-13 6.336248945286973552e-16 5.515111155354070551e-21 1.095644163467807480e-10 4.325660848849631762e-14 5.046824637431987974e-17 1.354026595211257669e-20 1.367293786117178876e-26
2.984780391311846692e+00 1.125305169532830290e-10 9.469076426418335490e-13 1.188329239125366335e-17 6.456629384038037251e-10 2.495604892445113078e-12 3.245911898815420803e-16 1.344653989404544362e-10 5.719582002852420961e-13 6.832458843122443012e-16 6.232513269528195129e-21 1.122343197598668145e-10 4.580846763989426175e-14 5.506079543847094833e-17 1.529290677986989187e-20 1.634621763329791804e-26
2.998571334347407191e+00 1.151961138932811699e-10 9.867566028002880755e-13 1.295173681973227065e-17 6.588450772843775859e-10 2.599488507067734284e-12 3.502548030935931742e-16 1.379101483387639875e-10 5.998810078147695876e-13 7.365030919025855509e-16 7.039350739084921146e-21 1.149585865098144636e-10 4.849879337250207385e-14 6.004771281477208177e-17 1.726286395084161621e-20 1.952632204021343097e-26
3.012425997350574036e+00 1.179133930027531386e-10 1.028104800508050026e-12 1.411079937851081985e-17 6.722427053829724235e-10 2.707224191495254332e-12 3.778191409827066611e-16 1.414287121061181763e-10 6.290344964800826169e-13 7.936436682648263296e-16 7.946274243892723020e-21 1.177380759298401427e-10 5.133439772659291222e-14 6.546074762635118186e-17 1.947586311792046021e-20 2.330628065198558035e-26
3.026344674734421147e+00 1.206830915504044782e-10 1.071001313541328637e-12 1.536768223547386915e-17 6.858582907319224727e-10 2.818935423665047103e-12 4.074149625707615051e-16 1.450223141035309709e-10 6.594665335658743156e-13 8.549301612940573301e-16 8.965141365931007373e-21 1.205736561313659949e-10 5.432239023200586139e-14 7.133402518276658065e-17 2.196052569811823050e-20 2.779562610547310938e-26
3.040327662272378717e+00 1.235059521369795694e-10 1.115496553928143273e-12 1.673011940867170463e-17 6.996943124507100855e-10 2.934748924164061669e-12 4.391812882328813968e-16 1.486921909195013521e-10 6.912265689832890781e-13 9.206413801125243571e-16 1.010914610591641862e-20 1.234662040197301905e-10 5.747018905167426825e-14 7.770421043939572559e-17 2.474867728811489737e-20 3.312321775245008161e-26
3.054375257104448682e+00 1.263827226473562149e-10 1.161642295243760552e-12 1.820641283984447936e-17 7.137532605613717954e-10 3.054794717873289373e-12 4.732658714101865399e-16 1.524395918688245250e-10 7.243656766101548228e-13 9.910733019379576545e-16 1.139296148428465479e-20 1.264166053080945728e-10 6.078553246045001541e-14 8.461068162561500712e-17 2.787568696764881094e-20 3.944053019365110052e-26
3.068487757743545874e+00 1.293141562012433613e-10 1.209491700205713821e-12 1.980547067853784239e-17 7.280376358015204478e-10 3.179206196100830908e-12 5.098256940717705746e-16 1.562657789891870886e-10 7.589365963274409170e-13 1.066540023279107791e-15 1.283289646140900145e-20 1.294257545304240916e-10 6.427649066609573885e-14 9.209571459975476991e-17 3.138084037623733638e-20 4.692548014862106467e-26
3.082665464081865370e+00 1.323010111024768665e-10 1.259099348564662090e-12 2.153684789610589609e-17 7.425499494349710901e-10 3.308120179188153114e-12 5.490274869359535350e-16 1.601720270355121706e-10 7.949937767514574932e-13 1.147374757268040457e-15 1.444706851968149422e-20 1.324945550535230046e-10 6.795147797927488446e-14 1.002046785145228523e-16 3.530774969738773432e-20 5.578687621173507802e-26
3.096908677397185894e+00 1.353440507868942218e-10 1.310521265287000367e-12 2.341078935430626240e-17 7.572927230598953513e-10 3.441676979572577891e-12 5.910482754938120613e-16 1.641596234720184937e-10 8.325934186608011564e-13 1.233930878993464519e-15 1.625559336639621312e-20 1.356239190880962989e-10 7.181926533937206676e-14 1.089862434032852614e-16 3.970480395258614542e-20 6.626958874375858292e-26
3.111217700359362848e+00 1.384440437688533707e-10 1.363814949026385247e-12 2.543827545884396802e-17 7.722684884147946478e-10 3.580020465292496510e-12 6.360759529128460287e-16 1.682298684620563419e-10 8.717935191175454427e-13 1.326583020757849404e-15 1.828079334192616304e-20 1.388147676988942850e-10 7.588899320308802796e-14 1.184926003254916061e-16 4.462566329645940427e-20 7.866055166447131974e-26
3.125592837036686333e+00 1.416017635863326283e-10 1.419039400878913971e-12 2.763107053394900251e-17 7.874797871820159408e-10 3.723298123915520401e-12 6.843098809312117357e-16 1.723840748556188652e-10 9.126539162802987944e-13 1.425728219234432502e-15 2.054742625293986754e-20 1.420680308138655061e-10 8.017018480260150447e-14 1.287796947378076073e-16 5.012980131556276111e-20 9.329572449064268877e-26
3.140034392902370630e+00 1.448179887446745153e-10 1.476255153418729232e-12 3.000177406013562531e-17 8.029291707890899395e-10 3.871661126874732487e-12 7.359615198896318061e-16 1.766235681745968874e-10 9.552363349077110609e-13 1.531787116561333930e-15 2.308293649628413427e-20 1.453846472323719335e-10 8.467275978025498407e-14 1.399074737874441958e-16 5.628309966842767684e-20 1.105681618842426899e-25
3.154542674841070760e+00 1.480935026589644860e-10 1.535524300009161957e-12 3.256387492343429876e-17 8.186192002078732439e-10 4.025264394194362867e-12 7.912550890825158759e-16 1.809496865957394506e-10 9.996044325498362140e-13 1.645205217466292406e-15 2.591773049619391889e-20 1.487655646324438580e-10 8.940704820661679086e-14 1.519401482545355289e-16 6.315849976475443931e-20 1.309373595500382704e-25
3.169117991155333325e+00 1.514290935950283418e-10 1.596910524384532800e-12 3.533180883077649727e-17 8.345524457513659025e-10 4.184266659585511500e-12 8.504282586458944346e-16 1.853637809312905512e-10 1.045823846424068204e-12 1.766454204574428840e-15 2.908547864650350683e-20 1.522117395770505133e-10 9.438380498876428621e-14 1.649464699019687165e-16 7.083671656904011022e-20 1.549400699027843461e-25
3.183760651572236533e+00 1.548255546091167802e-10 1.660479130498697974e-12 3.832101905285990493e-17 8.507314868685857170e-10 4.348830535895920357e-12 9.137328742374476397e-16 1.898672146073629420e-10 1.093962240973116312e-12 1.896033314113545524e-15 3.262344613145255589e-20 1.557241375194405347e-10 9.961422467573363285e-14 1.790000250239029737e-16 7.940702003035081845e-20 1.832028089092972775e-25
3.198470967249904540e+00 1.582836834862170565e-10 1.726297072634058827e-12 4.154802066252167330e-17 8.671589119371522899e-10 4.519122580890694945e-12 9.814357157991644259e-16 1.944613636397795213e-10 1.144089356100196356e-12 2.034470774287647127e-15 3.657285519406283754e-20 1.593037328074822539e-10 1.051099566678684249e-13 1.941795450173595399e-16 8.896809008664912892e-20 2.164563073434527596e-25
3.213249250784141697e+00 1.618042826770533054e-10 1.794432985766904718e-12 4.503046844375861634e-17 8.838373180539028993e-10 4.695313363347070949e-12 1.053819291732745367e-15 1.991476166076269470e-10 1.196277056077967985e-12 2.182325308654264196e-15 4.097928163123149343e-20 1.629515086870545445e-10 1.108831208369783627e-13 2.105692348363742518e-16 9.962895167206132642e-20 2.555521958763318278e-25
3.228095816215103220e+00 1.653881592337743086e-10 1.864957216183220161e-12 4.878722865368746646e-17 9.007693108234902599e-10 4.877577529441637669e-12 1.131182669854793865e-15 2.039273746249539100e-10 1.250599379126131371e-12 2.340187706900207644e-15 4.589308852020452546e-20 1.666684573044713144e-10 1.169463235640675897e-13 2.282591202236117903e-16 1.115099966697896471e-19 3.014822545180695027e-25
3.243010979033894348e+00 1.690361247443082082e-10 1.937941852338931515e-12 5.283845482715491813e-17 9.179575041448955826e-10 5.066093869407953400e-12 1.213842346537152065e-15 2.088020513098693993e-10 1.307132587652157192e-12 2.508682465471283572e-15 5.136990042314781504e-20 1.704555797079099433e-10 1.233126742013437505e-13 2.473454146509994091e-16 1.247441003048106458e-19 3.554006035637411872e-25
3.257995056189372463e+00 1.727489952654619488e-10 2.013460755960030400e-12 5.720566782145279497e-17 9.354045199961647455e-10 5.261045384445962186e-12 1.302133155478640312e-15 2.137730727513339325e-10 1.365955219150270633e-12 2.688469500577755586e-15 5.747112157635221371e-20 1.743138858479099692e-10 1.299958019653331982e-13 2.679309069392103999e-16 1.394778400616024683e-19 4.186492660799100905e-25
3.273048366094801320e+00 1.765275912546985997e-10 2.091589593374906252e-12 6.191184030629619391e-17 9.531129882170731029e-10 5.462619353857645271e-12 1.396409217590828151e-15 2.188418774735750225e-10 1.427148137751378661e-12 2.880245936153464286e-15 6.426450184877234130e-20 1.782443945768564883e-10 1.370098732676367815e-13 2.901253705640049181e-16 1.558728258442393706e-19 4.927875918865954651e-25
3.288171228634650944e+00 1.803727375006681423e-10 2.172405867074095191e-12 6.698148591246761622e-17 9.710855462900341879e-10 5.671007402389169633e-12 1.497044933523371567e-15 2.240099163982052514e-10 1.490794586418102663e-12 3.084747969415614458e-15 7.182475455306131292e-20 1.822481336475170535e-10 1.443696094900516108e-13 3.140459956981152045e-16 1.741071507735342316e-19 5.796261008314195102e-25
3.303363965171417949e+00 1.842852630524778147e-10 2.255988947490525229e-12 7.244075326072480036e-17 9.893248391191962711e-10 5.886405567755539702e-12 1.604436020392754539e-15 2.292786528040179328e-10 1.556980239777428793e-12 3.302752816731655553e-15 8.023423051150811710e-20 1.863261397106030683e-10 1.520903052105741130e-13 3.398178450780046975e-16 1.943769727395138084e-19 6.812653798998580463e-25
3.318626898552382798e+00 1.882660011476989128e-10 2.342420104993075522e-12 7.831752510109575245e-17 1.007833518807647879e-09 6.109014368323046703e-12 1.719000594318547850e-15 2.346495622844187685e-10 1.625793257582667074e-12 3.535080742562022325e-15 8.958365312104173123e-20 1.904794583113325926e-10 1.601878468867380646e-13 3.675743348269319871e-16 2.168982376011043030e-19 8.001407554630102096e-25
3.333960353116562469e+00 1.923157891391787024e-10 2.431782542088230519e-12 8.464152280154062930e-17 1.026614244433096341e-09 6.339038870927210833e-12 1.841180300414587049e-15 2.401241327025928152e-10 1.697324338798010122e-12 3.782597174316004829e-15 9.997291952723171814e-20 1.947091438850631658e-10 1.686787320028288378e-13 3.974577414096100949e-16 2.419085557518729259e-19 9.390735599655183898e-25
3.349364654701530775e+00 1.964354684205962838e-10 2.524161425821004258e-12 9.144441643373003763e-17 1.045669681821641743e-09 6.576688758763072655e-12 1.971441491919476935e-15 2.457038641442886263e-10 1.771666776295246315e-12 4.046214906013144942e-15 1.115119734076628638e-19 1.990162597519047407e-10 1.775800886871639572e-13 4.296197359371547411e-16 2.696692446521791662e-19 1.101329922962967248e-24
3.364840130650367911e+00 2.006258843508385869e-10 2.619643920369319517e-12 9.875994071307724430e-17 1.065002503320047291e-09 6.822178399392086270e-12 2.110276460196183685e-15 2.513902688683152415e-10 1.848916512154491109e-12 4.326896393713788347e-15 1.243217552829191330e-19 2.034018781103846437e-10 1.869096958058253465e-13 4.642219470874224158e-16 3.004675508702885979e-19 1.290688141172695117e-24
3.380387109818645985e+00 2.048878861771957977e-10 2.718319219824234002e-12 1.066240170594674673e-16 1.084615387566401202e-09 7.075726912850659569e-12 2.258204717369681195e-15 2.571848712547254211e-10 1.929172193558950967e-12 4.625656145741502640e-15 1.385352367190055080e-19 2.078670800301414757e-10 1.966860035389809330e-13 5.014365539519526795e-16 3.346190661785177881e-19 1.511515822790520581e-24
3.396005922581336822e+00 2.092223269573474995e-10 2.820278581147583048e-12 1.150748820547093160e-16 1.104511019259096123e-09 7.337558239758311600e-12 2.415774333412558058e-15 2.630892077506389868e-10 2.012535229272741572e-12 4.943563210780728165e-15 1.542985452607339636e-19 2.124129554436136275e-10 2.069281544457894874e-13 5.414469101680832011e-16 3.724703533200840564e-19 1.768858159647855465e-24
3.411696900839935598e+00 2.136300634802458972e-10 2.925615357301164152e-12 1.241532225828161142e-16 1.124692088924508014e-09 7.607901209434843283e-12 2.583563329534178336e-15 2.691048268138290521e-10 2.099109846692494332e-12 5.281743767004443323e-15 1.717721874434230612e-19 2.170406031368064710e-10 2.176560050240423191e-13 5.844482007447045045e-16 4.144017982030285082e-19 2.068538858946431937e-24
3.427460378029432597e+00 2.181119561858056018e-10 3.034425030537428114e-12 1.339023179489530606e-16 1.145161292683004944e-09 7.886989607995608855e-12 2.762181129764773553e-15 2.752332888539326939e-10 2.189003149459503975e-12 5.641383815436442304e-15 1.911323777705638549e-19 2.217511307390338454e-10 2.288901477701737897e-13 6.306481330383694088e-16 4.608307064891885667e-19 2.417275466624326328e-24
3.443296689125429300e+00 2.226688690835015095e-10 3.146805245845223731e-12 1.443681892835328576e-16 1.165921332013642546e-09 8.175062246402285150e-12 2.952270072673656028e-15 2.814761661713995942e-10 2.282325175622182064e-12 6.023731980826640444e-15 2.125724821220642232e-19 2.265456547117218581e-10 2.406519337455714889e-13 6.802676633889453989e-16 5.122146638385612786e-19 2.822811039500830653e-24
3.459206170651282441e+00 2.273016696698536326e-10 3.262855844541882373e-12 1.555997565482516176e-16 1.186974913517502258e-09 8.472363028439798860e-12 3.154506985199261341e-15 2.878350428941539941e-10 2.379188956335829365e-12 6.430102423372350845e-15 2.363045846709635548e-19 2.314253003362403340e-10 2.529634956547334201e-13 7.335417609751902085e-16 5.690551804409732706e-19 3.294064376056411751e-24
3.475189160685180134e+00 2.320112288447938146e-10 3.382678898002297077e-12 1.676490034715484492e-16 1.208324748679551203e-09 8.779141018589465239e-12 3.369604820609734740e-15 2.943115149119209989e-10 2.479710575086162969e-12 6.861877864678443509e-15 2.625611880395258542e-19 2.363912017007314373e-10 2.658477714406837801e-13 7.907202105034673195e-16 6.319016419256158107e-19 3.841301299229205823e-24
3.491245998867424039e+00 2.367984208270082923e-10 3.506378741518525738e-12 1.805711507522192368e-16 1.229973553629444504e-09 9.095650509774926794e-12 3.598314362659808520e-15 3.009071898083505670e-10 2.584009227424978890e-12 7.320512731418890790e-15 2.915970571208689909e-19 2.414445016860264051e-10 2.793285284032098002e-13 8.520684553983355519e-16 7.013555902895528653e-19 4.476329802479554464e-24
3.507377026407566767e+00 2.416641230681707502e-10 3.634062008278463061e-12 1.944248378805909516e-16 1.251924048900847989e-09 9.422151090945473435e-12 3.841425998042753771e-15 3.076236867907957178e-10 2.692207281201791427e-12 7.807536420205514545e-15 3.236912177297982783e-19 2.465863519505389801e-10 2.934303878448504708e-13 9.178684832168029388e-16 7.780753601289562093e-19 5.212722226446478870e-24
3.523582586091702495e+00 2.466092161661704538e-10 3.765837663456965877e-12 2.092723139385015664e-16 1.274178959189729604e-09 9.758907714472928712e-12 4.099771559286442645e-15 3.144626366178742057e-10 2.804430337278755227e-12 8.324556687245562310e-15 3.591491220320851167e-19 2.518179129142281881e-10 3.081788502499222400e-13 9.884197550663339732e-16 8.627810972040879277e-19 6.066068032163126041e-24
3.539863022289739369e+00 2.516345837773054510e-10 3.901817038408938949e-12 2.251796377505973539e-16 1.296741013111424946e-09 1.010619076332980333e-11 4.374226240277315345e-15 3.214256815247624789e-10 2.920807290712978314e-12 8.873263166414409821e-15 3.983049935339765458e-19 2.571403537415826124e-10 3.236003210013570083e-13 1.064040180862467541e-15 9.562601882176707839e-19 7.054261182700046365e-24
3.556218680962714096e+00 2.567411125274770556e-10 4.042113864955592921e-12 2.422168877713075943e-16 1.319612942956600372e-09 1.046427611801888088e-11 4.665710586639813577e-15 3.285144751462430668e-10 3.041470392391006462e-12 9.455431019432236799e-15 4.415243652982037513e-19 2.625548523236456043e-10 3.397221366401047198e-13 1.145067142320610673e-15 1.059373132648179566e-18 8.197826643563797329e-24
3.572649909670170043e+00 2.619296919224053375e-10 4.186844309754686931e-12 2.604583821038950337e-16 1.342797484446211079e-09 1.083344522322545739e-11 4.975192563239194443e-15 3.357306824375401380e-10 3.166555311099611808e-12 1.007292472188919598e-14 4.892068259909080633e-19 2.680625952590853060e-10 3.565725916716936629e-13 1.231858565635893800e-15 1.173059889556444956e-18 9.520291068962432720e-24
3.589157057577500254e+00 2.672012142568643004e-10 4.336127008744360422e-12 2.799829090599575847e-16 1.366297376485343532e-09 1.121398515415867233e-11 5.303689701113474860e-15 3.430759795928969599e-10 3.296201196015717282e-12 1.072770198891133960e-14 5.417889893578634405e-19 2.736647778342889631e-10 3.741809659242423599e-13 1.324794045864201695e-15 1.298346734482118336e-18 1.104860336251733713e-23
